county,precinct,office,district,seats,party,candidate,votes,election_day,absentee
Dearborn,0023 GREENDALE 2,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,170,110,60
Dearborn,0023 GREENDALE 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,20,16,4
Dearborn,0023 GREENDALE 2,Governor,,1,,Write-In,0,0,0
Dearborn,0023 GREENDALE 2,Attorney General,,1,REP,Todd ROKITA,300,181,119
Dearborn,0023 GREENDALE 2,Attorney General,,1,DEM,Destiny WELLS,173,111,62
Dearborn,0023 GREENDALE 2,U.S. House,9,1,REP,Erin HOUCHIN,305,184,121
Dearborn,0023 GREENDALE 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,154,98,56
Dearborn,0023 GREENDALE 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,14,10,4
Dearborn,0023 GREENDALE 2,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0023 GREENDALE 2,State House,68,1,REP,Garret R. BASCOM,308,189,119
Dearborn,0023 GREENDALE 2,State House,68,1,DEM,Lisa BARKER,165,105,60
Dearborn,0023 GREENDALE 2,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,412,255,157
Dearborn,0023 GREENDALE 2,Circuit Court Clerk,,1,REP,Wendy BEATTY,409,252,157
Dearborn,0023 GREENDALE 2,County Treasurer,,1,REP,Hayley M. HATFIELD,409,256,153
Dearborn,0023 GREENDALE 2,County Coroner,,1,REP,Cameron McCREARY,410,258,152
Dearborn,0023 GREENDALE 2,County Surveyor,,1,REP,Dennis KRAUS JR,410,256,154
Dearborn,0023 GREENDALE 2,County Commissioner,1,1,REP,Jim THATCHER,405,251,154
Dearborn,0023 GREENDALE 2,County Commissioner,2,1,REP,Duane BISCHOFF,405,250,155
Dearborn,0023 GREENDALE 2,County Council,,3,,Mark G. DOLE,286,176,110
Dearborn,0023 GREENDALE 2,County Council,,3,,Tim DOLL,312,192,120
Dearborn,0023 GREENDALE 2,County Council,,3,,Glenn D. WRIGHT,280,178,102
Dearborn,0023 GREENDALE 2,County Council,,3,,Hunter COLLINS,143,85,58
Dearborn,0023 GREENDALE 2,County Council,,3,,Dawn VICTOR,144,89,55
Dearborn,0023 GREENDALE 2,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,336,213,123
Dearborn,0023 GREENDALE 2,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,335,219,116
Dearborn,0023 GREENDALE 2,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,402,254,148
Dearborn,0023 GREENDALE 2,IN Supreme Court-Rush,,,,Yes,325,214,111
Dearborn,0023 GREENDALE 2,IN Supreme Court-Rush,,,,No,93,53,40
Dearborn,0023 GREENDALE 2,IN Supreme Court-Massa,,,,Yes,316,206,110
Dearborn,0023 GREENDALE 2,IN Supreme Court-Massa,,,,No,96,57,39
Dearborn,0023 GREENDALE 2,IN Supreme Court-Molter,,,,Yes,314,205,109
Dearborn,0023 GREENDALE 2,IN Supreme Court-Molter,,,,No,100,59,41
Dearborn,0023 GREENDALE 2,Court of Appeals Dist 1-Foley,,,,Yes,324,206,118
Dearborn,0023 GREENDALE 2,Court of Appeals Dist 1-Foley,,,,No,90,58,32
Dearborn,0023 GREENDALE 2,Court of Appeals Dist 4-Pyle III,,,,Yes,314,201,113
Dearborn,0023 GREENDALE 2,Court of Appeals Dist 4-Pyle III,,,,No,99,63,36
Dearborn,0024 GREENDALE 3,Registered Voters,,,,,736,,
Dearborn,0024 GREENDALE 3,Ballots Cast,,,,,492,283,209
Dearborn,0024 GREENDALE 3,Public Question-Const Amendment,,,,Yes,265,148,117
Dearborn,0024 GREENDALE 3,Public Question-Const Amendment,,,,No,198,122,76
Dearborn,0024 GREENDALE 3,Straight Party,,,REP,Republican,214,121,93
Dearborn,0024 GREENDALE 3,Straight Party,,,DEM,Democratic,90,40,50
Dearborn,0024 GREENDALE 3,Straight Party,,,LBT,Libertarian,1,1,0
Dearborn,0024 GREENDALE 3,Straight Party,,,WTP,We The People,3,3,0
Dearborn,0024 GREENDALE 3,President,,1,REP,Donald J. TRUMP / JD VANCE,326,201,125
Dearborn,0024 GREENDALE 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,150,71,79
Dearborn,0024 GREENDALE 3,President,,1,LBT,Chase OLIVER / Mike terr MAAT,4,3,1
Dearborn,0024 GREENDALE 3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,8,1
Dearborn,0024 GREENDALE 3,President,,1,,Write-In,1,0,1
Dearborn,0024 GREENDALE 3,U.S. Senate,,1,REP,Jim BANKS,314,193,121
Dearborn,0024 GREENDALE 3,U.S. Senate,,1,DEM,Valerie McCRAY,155,75,80
Dearborn,0024 GREENDALE 3,U.S. Senate,,1,LBT,Andrew HORNING,13,11,2
Dearborn,0024 GREENDALE 3,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0024 GREENDALE 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,306,189,117
Dearborn,0024 GREENDALE 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,165,81,84
Dearborn,0024 GREENDALE 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,14,10,4
Dearborn,0024 GREENDALE 3,Governor,,1,,Write-In,0,0,0
Dearborn,0024 GREENDALE 3,Attorney General,,1,REP,Todd ROKITA,324,202,122
Dearborn,0024 GREENDALE 3,Attorney General,,1,DEM,Destiny WELLS,158,77,81
Dearborn,0024 GREENDALE 3,U.S. House,9,1,REP,Erin HOUCHIN,313,192,121
Dearborn,0024 GREENDALE 3,U.S. House,9,1,DEM,Timothy (Tim) PECK,150,74,76
Dearborn,0024 GREENDALE 3,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,18,12,6
Dearborn,0024 GREENDALE 3,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0024 GREENDALE 3,State House,68,1,REP,Garret R. BASCOM,331,204,127
Dearborn,0024 GREENDALE 3,State House,68,1,DEM,Lisa BARKER,151,74,77
Dearborn,0024 GREENDALE 3,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,419,257,162
Dearborn,0024 GREENDALE 3,Circuit Court Clerk,,1,REP,Wendy BEATTY,407,249,158
Dearborn,0024 GREENDALE 3,County Treasurer,,1,REP,Hayley M. HATFIELD,401,246,155
Dearborn,0024 GREENDALE 3,County Coroner,,1,REP,Cameron McCREARY,414,255,159
Dearborn,0024 GREENDALE 3,County Surveyor,,1,REP,Dennis KRAUS JR,412,250,162
Dearborn,0024 GREENDALE 3,County Commissioner,1,1,REP,Jim THATCHER,406,248,158
Dearborn,0024 GREENDALE 3,County Commissioner,2,1,REP,Duane BISCHOFF,410,251,159
Dearborn,0024 GREENDALE 3,County Council,,3,,Mark G. DOLE,303,180,123
Dearborn,0024 GREENDALE 3,County Council,,3,,Tim DOLL,312,194,118
Dearborn,0024 GREENDALE 3,County Council,,3,,Glenn D. WRIGHT,290,172,118
Dearborn,0024 GREENDALE 3,County Council,,3,,Hunter COLLINS,139,75,64
Dearborn,0024 GREENDALE 3,County Council,,3,,Dawn VICTOR,131,70,61
Dearborn,0024 GREENDALE 3,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,340,207,133
Dearborn,0024 GREENDALE 3,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,343,204,139
Dearborn,0024 GREENDALE 3,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,395,237,158
Dearborn,0024 GREENDALE 3,IN Supreme Court-Rush,,,,Yes,325,197,128
Dearborn,0024 GREENDALE 3,IN Supreme Court-Rush,,,,No,100,46,54
Dearborn,0024 GREENDALE 3,IN Supreme Court-Massa,,,,Yes,323,200,123
Dearborn,0024 GREENDALE 3,IN Supreme Court-Massa,,,,No,94,38,56
Dearborn,0024 GREENDALE 3,IN Supreme Court-Molter,,,,Yes,317,197,120
Dearborn,0024 GREENDALE 3,IN Supreme Court-Molter,,,,No,100,42,58
Dearborn,0024 GREENDALE 3,Court of Appeals Dist 1-Foley,,,,Yes,326,201,125
Dearborn,0024 GREENDALE 3,Court of Appeals Dist 1-Foley,,,,No,89,39,50
Dearborn,0024 GREENDALE 3,Court of Appeals Dist 4-Pyle III,,,,Yes,313,190,123
Dearborn,0024 GREENDALE 3,Court of Appeals Dist 4-Pyle III,,,,No,97,46,51
Dearborn,0025 GREENDALE 4,Registered Voters,,,,,708,,
Dearborn,0025 GREENDALE 4,Ballots Cast,,,,,479,291,188
Dearborn,0025 GREENDALE 4,Public Question-Const Amendment,,,,Yes,246,153,93
Dearborn,0025 GREENDALE 4,Public Question-Const Amendment,,,,No,201,125,76
Dearborn,0025 GREENDALE 4,Straight Party,,,REP,Republican,188,111,77
Dearborn,0025 GREENDALE 4,Straight Party,,,DEM,Democratic,68,35,33
Dearborn,0025 GREENDALE 4,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0025 GREENDALE 4,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0025 GREENDALE 4,President,,1,REP,Donald J. TRUMP / JD VANCE,311,193,118
Dearborn,0025 GREENDALE 4,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,153,85,68
Dearborn,0025 GREENDALE 4,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,1,0
Dearborn,0025 GREENDALE 4,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,8,1
Dearborn,0025 GREENDALE 4,President,,1,,Write-In,1,1,0
Dearborn,0025 GREENDALE 4,U.S. Senate,,1,REP,Jim BANKS,304,186,118
Dearborn,0025 GREENDALE 4,U.S. Senate,,1,DEM,Valerie McCRAY,156,91,65
Dearborn,0025 GREENDALE 4,U.S. Senate,,1,LBT,Andrew HORNING,9,8,1
Dearborn,0025 GREENDALE 4,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0025 GREENDALE 4,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,288,180,108
Dearborn,0025 GREENDALE 4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,164,93,71
Dearborn,0025 GREENDALE 4,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,15,8,7
Dearborn,0025 GREENDALE 4,Governor,,1,,Write-In,0,0,0
Dearborn,0025 GREENDALE 4,Attorney General,,1,REP,Todd ROKITA,315,194,121
Dearborn,0025 GREENDALE 4,Attorney General,,1,DEM,Destiny WELLS,148,85,63
Dearborn,0025 GREENDALE 4,U.S. House,9,1,REP,Erin HOUCHIN,314,193,121
Dearborn,0025 GREENDALE 4,U.S. House,9,1,DEM,Timothy (Tim) PECK,135,75,60
Dearborn,0025 GREENDALE 4,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,14,11,3
Dearborn,0025 GREENDALE 4,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0025 GREENDALE 4,State House,68,1,REP,Garret R. BASCOM,330,205,125
Dearborn,0025 GREENDALE 4,State House,68,1,DEM,Lisa BARKER,138,77,61
Dearborn,0025 GREENDALE 4,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,433,263,170
Dearborn,0025 GREENDALE 4,Circuit Court Clerk,,1,REP,Wendy BEATTY,420,259,161
Dearborn,0025 GREENDALE 4,County Treasurer,,1,REP,Hayley M. HATFIELD,420,258,162
Dearborn,0025 GREENDALE 4,County Coroner,,1,REP,Cameron McCREARY,425,261,164
Dearborn,0025 GREENDALE 4,County Surveyor,,1,REP,Dennis KRAUS JR,426,264,162
Dearborn,0025 GREENDALE 4,County Commissioner,1,1,REP,Jim THATCHER,424,261,163
Dearborn,0025 GREENDALE 4,County Commissioner,2,1,REP,Duane BISCHOFF,416,257,159
Dearborn,0025 GREENDALE 4,County Council,,3,,Mark G. DOLE,292,184,108
Dearborn,0025 GREENDALE 4,County Council,,3,,Tim DOLL,315,200,115
Dearborn,0025 GREENDALE 4,County Council,,3,,Glenn D. WRIGHT,286,170,116
Dearborn,0025 GREENDALE 4,County Council,,3,,Hunter COLLINS,127,70,57
Dearborn,0025 GREENDALE 4,County Council,,3,,Dawn VICTOR,141,85,56
Dearborn,0025 GREENDALE 4,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,339,208,131
Dearborn,0025 GREENDALE 4,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,335,206,129
Dearborn,0025 GREENDALE 4,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,388,241,147
Dearborn,0025 GREENDALE 4,IN Supreme Court-Rush,,,,Yes,318,195,123
Dearborn,0025 GREENDALE 4,IN Supreme Court-Rush,,,,No,92,55,37
Dearborn,0025 GREENDALE 4,IN Supreme Court-Massa,,,,Yes,301,187,114
Dearborn,0025 GREENDALE 4,IN Supreme Court-Massa,,,,No,97,58,39
Dearborn,0025 GREENDALE 4,IN Supreme Court-Molter,,,,Yes,303,186,117
Dearborn,0025 GREENDALE 4,IN Supreme Court-Molter,,,,No,95,59,36
Dearborn,0025 GREENDALE 4,Court of Appeals Dist 1-Foley,,,,Yes,305,186,119
Dearborn,0025 GREENDALE 4,Court of Appeals Dist 1-Foley,,,,No,93,60,33
Dearborn,0025 GREENDALE 4,Court of Appeals Dist 4-Pyle III,,,,Yes,304,187,117
Dearborn,0025 GREENDALE 4,Court of Appeals Dist 4-Pyle III,,,,No,92,56,36
Dearborn,0026 GREENDALE 5,Registered Voters,,,,,761,,
Dearborn,0026 GREENDALE 5,Ballots Cast,,,,,509,235,274
Dearborn,0026 GREENDALE 5,Public Question-Const Amendment,,,,Yes,275,128,147
Dearborn,0026 GREENDALE 5,Public Question-Const Amendment,,,,No,194,87,107
Dearborn,0026 GREENDALE 5,Straight Party,,,REP,Republican,223,104,119
Dearborn,0026 GREENDALE 5,Straight Party,,,DEM,Democratic,57,16,41
Dearborn,0026 GREENDALE 5,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0026 GREENDALE 5,Straight Party,,,WTP,We The People,5,3,2
Dearborn,0026 GREENDALE 5,President,,1,REP,Donald J. TRUMP / JD VANCE,379,186,193
Dearborn,0026 GREENDALE 5,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,117,39,78
Dearborn,0026 GREENDALE 5,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,3,0
Dearborn,0026 GREENDALE 5,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,4,2
Dearborn,0026 GREENDALE 5,President,,1,,Write-In,3,2,1
Dearborn,0026 GREENDALE 5,U.S. Senate,,1,REP,Jim BANKS,358,174,184
Dearborn,0026 GREENDALE 5,U.S. Senate,,1,DEM,Valerie McCRAY,117,43,74
Dearborn,0026 GREENDALE 5,U.S. Senate,,1,LBT,Andrew HORNING,15,7,8
Dearborn,0026 GREENDALE 5,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0026 GREENDALE 5,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,363,177,186
Dearborn,0026 GREENDALE 5,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,122,45,77
Dearborn,0026 GREENDALE 5,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,11,7,4
Dearborn,0026 GREENDALE 5,Governor,,1,,Write-In,0,0,0
Dearborn,0026 GREENDALE 5,Attorney General,,1,REP,Todd ROKITA,374,182,192
Dearborn,0026 GREENDALE 5,Attorney General,,1,DEM,Destiny WELLS,117,43,74
Dearborn,0026 GREENDALE 5,U.S. House,9,1,REP,Erin HOUCHIN,368,178,190
Dearborn,0026 GREENDALE 5,U.S. House,9,1,DEM,Timothy (Tim) PECK,107,35,72
Dearborn,0026 GREENDALE 5,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,19,13,6
Dearborn,0026 GREENDALE 5,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0026 GREENDALE 5,State House,68,1,REP,Garret R. BASCOM,384,185,199
Dearborn,0026 GREENDALE 5,State House,68,1,DEM,Lisa BARKER,109,40,69
Dearborn,0026 GREENDALE 5,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,437,205,232
Dearborn,0026 GREENDALE 5,Circuit Court Clerk,,1,REP,Wendy BEATTY,428,203,225
Dearborn,0026 GREENDALE 5,County Treasurer,,1,REP,Hayley M. HATFIELD,430,205,225
Dearborn,0026 GREENDALE 5,County Coroner,,1,REP,Cameron McCREARY,432,202,230
Dearborn,0026 GREENDALE 5,County Surveyor,,1,REP,Dennis KRAUS JR,425,201,224
Dearborn,0026 GREENDALE 5,County Commissioner,1,1,REP,Jim THATCHER,420,200,220
Dearborn,0026 GREENDALE 5,County Commissioner,2,1,REP,Duane BISCHOFF,415,196,219
Dearborn,0026 GREENDALE 5,County Council,,3,,Mark G. DOLE,351,172,179
Dearborn,0026 GREENDALE 5,County Council,,3,,Tim DOLL,351,171,180
Dearborn,0026 GREENDALE 5,County Council,,3,,Glenn D. WRIGHT,315,146,169
Dearborn,0026 GREENDALE 5,County Council,,3,,Hunter COLLINS,111,41,70
Dearborn,0026 GREENDALE 5,County Council,,3,,Dawn VICTOR,106,40,66
Dearborn,0026 GREENDALE 5,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,318,150,168
Dearborn,0026 GREENDALE 5,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,303,150,153
Dearborn,0026 GREENDALE 5,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,370,170,200
Dearborn,0026 GREENDALE 5,IN Supreme Court-Rush,,,,Yes,316,145,171
Dearborn,0026 GREENDALE 5,IN Supreme Court-Rush,,,,No,92,48,44
Dearborn,0026 GREENDALE 5,IN Supreme Court-Massa,,,,Yes,316,145,171
Dearborn,0026 GREENDALE 5,IN Supreme Court-Massa,,,,No,93,47,46
Dearborn,0026 GREENDALE 5,IN Supreme Court-Molter,,,,Yes,305,143,162
Dearborn,0026 GREENDALE 5,IN Supreme Court-Molter,,,,No,95,46,49
Dearborn,0026 GREENDALE 5,Court of Appeals Dist 1-Foley,,,,Yes,303,145,158
Dearborn,0026 GREENDALE 5,Court of Appeals Dist 1-Foley,,,,No,91,43,48
Dearborn,0026 GREENDALE 5,Court of Appeals Dist 4-Pyle III,,,,Yes,299,139,160
Dearborn,0026 GREENDALE 5,Court of Appeals Dist 4-Pyle III,,,,No,91,48,43
Dearborn,0027 LAWRENCEBURG 8,Registered Voters,,,,,355,,
Dearborn,0027 LAWRENCEBURG 8,Ballots Cast,,,,,261,146,115
Dearborn,0027 LAWRENCEBURG 8,Public Question-Const Amendment,,,,Yes,136,73,63
Dearborn,0027 LAWRENCEBURG 8,Public Question-Const Amendment,,,,No,111,64,47
Dearborn,0027 LAWRENCEBURG 8,Straight Party,,,REP,Republican,142,84,58
Dearborn,0027 LAWRENCEBURG 8,Straight Party,,,DEM,Democratic,35,20,15
Dearborn,0027 LAWRENCEBURG 8,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0027 LAWRENCEBURG 8,Straight Party,,,WTP,We The People,0,0,0
Dearborn,0027 LAWRENCEBURG 8,President,,1,REP,Donald J. TRUMP / JD VANCE,184,105,79
Dearborn,0027 LAWRENCEBURG 8,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,72,37,35
Dearborn,0027 LAWRENCEBURG 8,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,1,0
Dearborn,0027 LAWRENCEBURG 8,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,3,0
Dearborn,0027 LAWRENCEBURG 8,President,,1,,Write-In,0,0,0
Dearborn,0027 LAWRENCEBURG 8,U.S. Senate,,1,REP,Jim BANKS,187,107,80
Dearborn,0027 LAWRENCEBURG 8,U.S. Senate,,1,DEM,Valerie McCRAY,66,32,34
Dearborn,0027 LAWRENCEBURG 8,U.S. Senate,,1,LBT,Andrew HORNING,5,4,1
Dearborn,0027 LAWRENCEBURG 8,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0027 LAWRENCEBURG 8,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,183,108,75
Dearborn,0027 LAWRENCEBURG 8,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,70,32,38
Dearborn,0027 LAWRENCEBURG 8,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,5,4,1
Dearborn,0027 LAWRENCEBURG 8,Governor,,1,,Write-In,0,0,0
Dearborn,0027 LAWRENCEBURG 8,Attorney General,,1,REP,Todd ROKITA,194,111,83
Dearborn,0027 LAWRENCEBURG 8,Attorney General,,1,DEM,Destiny WELLS,65,33,32
Dearborn,0027 LAWRENCEBURG 8,U.S. House,9,1,REP,Erin HOUCHIN,187,106,81
Dearborn,0027 LAWRENCEBURG 8,U.S. House,9,1,DEM,Timothy (Tim) PECK,64,31,33
Dearborn,0027 LAWRENCEBURG 8,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,6,6,0
Dearborn,0027 LAWRENCEBURG 8,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0027 LAWRENCEBURG 8,State House,68,1,REP,Garret R. BASCOM,190,110,80
Dearborn,0027 LAWRENCEBURG 8,State House,68,1,DEM,Lisa BARKER,67,34,33
Dearborn,0027 LAWRENCEBURG 8,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,235,136,99
Dearborn,0027 LAWRENCEBURG 8,Circuit Court Clerk,,1,REP,Wendy BEATTY,235,135,100
Dearborn,0027 LAWRENCEBURG 8,County Treasurer,,1,REP,Hayley M. HATFIELD,234,136,98
Dearborn,0027 LAWRENCEBURG 8,County Coroner,,1,REP,Cameron McCREARY,233,135,98
Dearborn,0027 LAWRENCEBURG 8,County Surveyor,,1,REP,Dennis KRAUS JR,232,135,97
Dearborn,0027 LAWRENCEBURG 8,County Commissioner,1,1,REP,Jim THATCHER,228,132,96
Dearborn,0027 LAWRENCEBURG 8,County Commissioner,2,1,REP,Duane BISCHOFF,229,134,95
Dearborn,0027 LAWRENCEBURG 8,County Council,,3,,Mark G. DOLE,177,103,74
Dearborn,0027 LAWRENCEBURG 8,County Council,,3,,Tim DOLL,184,106,78
Dearborn,0027 LAWRENCEBURG 8,County Council,,3,,Glenn D. WRIGHT,172,96,76
Dearborn,0027 LAWRENCEBURG 8,County Council,,3,,Hunter COLLINS,62,36,26
Dearborn,0027 LAWRENCEBURG 8,County Council,,3,,Dawn VICTOR,60,29,31
Dearborn,0027 LAWRENCEBURG 8,Community School Corp,1 Lawrenceburg,2,,Fayla NANZ,153,86,67
Dearborn,0027 LAWRENCEBURG 8,Community School Corp,1 Lawrenceburg,2,,Regina K. RYBOLT,181,104,77
Dearborn,0027 LAWRENCEBURG 8,Community School Corp,2 Lawrenceburg,1,,Robert (Bob) MILLER,195,118,77
Dearborn,0027 LAWRENCEBURG 8,IN Supreme Court-Rush,,,,Yes,179,97,82
Dearborn,0027 LAWRENCEBURG 8,IN Supreme Court-Rush,,,,No,44,26,18
Dearborn,0027 LAWRENCEBURG 8,IN Supreme Court-Massa,,,,Yes,172,96,76
Dearborn,0027 LAWRENCEBURG 8,IN Supreme Court-Massa,,,,No,48,28,20
Dearborn,0027 LAWRENCEBURG 8,IN Supreme Court-Molter,,,,Yes,177,100,77
Dearborn,0027 LAWRENCEBURG 8,IN Supreme Court-Molter,,,,No,42,23,19
Dearborn,0027 LAWRENCEBURG 8,Court of Appeals Dist 1-Foley,,,,Yes,171,101,70
Dearborn,0027 LAWRENCEBURG 8,Court of Appeals Dist 1-Foley,,,,No,47,23,24
Dearborn,0027 LAWRENCEBURG 8,Court of Appeals Dist 4-Pyle III,,,,Yes,167,99,68
Dearborn,0027 LAWRENCEBURG 8,Court of Appeals Dist 4-Pyle III,,,,No,52,25,27
Dearborn,0028 LAWRENCEBURG 9,Registered Voters,,,,,893,,
Dearborn,0028 LAWRENCEBURG 9,Ballots Cast,,,,,585,320,265
Dearborn,0028 LAWRENCEBURG 9,Public Question-Const Amendment,,,,Yes,289,151,138
Dearborn,0028 LAWRENCEBURG 9,Public Question-Const Amendment,,,,No,241,141,100
Dearborn,0028 LAWRENCEBURG 9,Straight Party,,,REP,Republican,299,153,146
Dearborn,0028 LAWRENCEBURG 9,Straight Party,,,DEM,Democratic,58,24,34
Dearborn,0028 LAWRENCEBURG 9,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0028 LAWRENCEBURG 9,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0028 LAWRENCEBURG 9,President,,1,REP,Donald J. TRUMP / JD VANCE,466,259,207
Dearborn,0028 LAWRENCEBURG 9,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,110,52,58
Dearborn,0028 LAWRENCEBURG 9,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,2,0
Dearborn,0028 LAWRENCEBURG 9,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,3,0
Dearborn,0028 LAWRENCEBURG 9,President,,1,,Write-In,0,0,0
Dearborn,0028 LAWRENCEBURG 9,U.S. Senate,,1,REP,Jim BANKS,449,247,202
Dearborn,0028 LAWRENCEBURG 9,U.S. Senate,,1,DEM,Valerie McCRAY,103,49,54
Dearborn,0028 LAWRENCEBURG 9,U.S. Senate,,1,LBT,Andrew HORNING,17,12,5
Dearborn,0028 LAWRENCEBURG 9,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0028 LAWRENCEBURG 9,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,436,239,197
Dearborn,0028 LAWRENCEBURG 9,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,119,61,58
Dearborn,0028 LAWRENCEBURG 9,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,19,10,9
Dearborn,0028 LAWRENCEBURG 9,Governor,,1,,Write-In,0,0,0
Dearborn,0028 LAWRENCEBURG 9,Attorney General,,1,REP,Todd ROKITA,460,251,209
Dearborn,0028 LAWRENCEBURG 9,Attorney General,,1,DEM,Destiny WELLS,107,54,53
Dearborn,0028 LAWRENCEBURG 9,U.S. House,9,1,REP,Erin HOUCHIN,454,248,206
Dearborn,0028 LAWRENCEBURG 9,U.S. House,9,1,DEM,Timothy (Tim) PECK,101,50,51
Dearborn,0028 LAWRENCEBURG 9,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,17,11,6
Dearborn,0028 LAWRENCEBURG 9,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0028 LAWRENCEBURG 9,State House,68,1,REP,Garret R. BASCOM,466,253,213
Dearborn,0028 LAWRENCEBURG 9,State House,68,1,DEM,Lisa BARKER,106,55,51
Dearborn,0028 LAWRENCEBURG 9,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,528,293,235
Dearborn,0028 LAWRENCEBURG 9,Circuit Court Clerk,,1,REP,Wendy BEATTY,533,297,236
Dearborn,0028 LAWRENCEBURG 9,County Treasurer,,1,REP,Hayley M. HATFIELD,534,293,241
Dearborn,0028 LAWRENCEBURG 9,County Coroner,,1,REP,Cameron McCREARY,530,292,238
Dearborn,0028 LAWRENCEBURG 9,County Surveyor,,1,REP,Dennis KRAUS JR,529,292,237
Dearborn,0028 LAWRENCEBURG 9,County Commissioner,1,1,REP,Jim THATCHER,521,284,237
Dearborn,0028 LAWRENCEBURG 9,County Commissioner,2,1,REP,Duane BISCHOFF,532,292,240
Dearborn,0028 LAWRENCEBURG 9,County Council,,3,,Mark G. DOLE,410,217,193
Dearborn,0028 LAWRENCEBURG 9,County Council,,3,,Tim DOLL,422,234,188
Dearborn,0028 LAWRENCEBURG 9,County Council,,3,,Glenn D. WRIGHT,402,223,179
Dearborn,0028 LAWRENCEBURG 9,County Council,,3,,Hunter COLLINS,111,62,49
