county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Ripley,CENTER 2,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,CORY WHALBRING,NON,23,13,5,41
Ripley,CENTER 2,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Under Votes,,10,14,5,29
Ripley,CENTER 2,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Over Votes,,0,0,0,0
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,71,38,4,113
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,31,23,0,54
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,25,13,10,48
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,71,37,4,112
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,31,21,0,52
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,25,16,10,51
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,75,40,2,117
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,28,19,2,49
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,24,15,10,49
Ripley,CENTER 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,75,38,3,116
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,28,21,1,50
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,24,15,10,49
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,71,37,3,111
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,34,21,1,56
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,22,16,10,48
Ripley,CENTER 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,Registered Voters,,,,,,,429
Ripley,CENTER 2 - OSGOOD,Ballots Cast,,,,,,,237
Ripley,CENTER 2 - OSGOOD,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,86,46,6,138
Ripley,CENTER 2 - OSGOOD,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,16,13,1,30
Ripley,CENTER 2 - OSGOOD,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,1,0,1
Ripley,CENTER 2 - OSGOOD,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,4,2,0,6
Ripley,CENTER 2 - OSGOOD,STRAIGHT PARTY,,Under Votes,,41,13,8,62
Ripley,CENTER 2 - OSGOOD,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,PUBLIC QUESTION #1,,YES,,74,36,5,115
Ripley,CENTER 2 - OSGOOD,PUBLIC QUESTION #1,,NO,,57,23,0,80
Ripley,CENTER 2 - OSGOOD,PUBLIC QUESTION #1,,Under Votes,,16,16,10,42
Ripley,CENTER 2 - OSGOOD,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,Donald J. Trump,REP,123,58,13,194
Ripley,CENTER 2 - OSGOOD,President,,Kamala D. Harris,DEM,23,17,2,42
Ripley,CENTER 2 - OSGOOD,President,,Chase Oliver,LIB,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,Robert F. Kennedy Jr.,WTP,1,0,0,1
Ripley,CENTER 2 - OSGOOD,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,CAROL ASHER (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,PAIJ BORING (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,PETER SONSKI (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,Under Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,President,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,JIM BANKS,REP,112,54,11,177
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,VALERIE McCRAY,DEM,27,18,2,47
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,ANDREW HORNING,LIB,5,3,0,8
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,Under Votes,,3,0,2,5
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,Governor,,MIKE BRAUN,REP,109,55,12,176
Ripley,CENTER 2 - OSGOOD,Governor,,JENNIFER G. McCORMICK,DEM,29,17,1,47
Ripley,CENTER 2 - OSGOOD,Governor,,DONALD RAINWATER,LIB,8,3,0,11
Ripley,CENTER 2 - OSGOOD,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,CENTER 2 - OSGOOD,Governor,,Under Votes,,1,0,2,3
Ripley,CENTER 2 - OSGOOD,Governor,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,Governor,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,Attorney General,,TODD ROKITA,REP,119,58,12,189
Ripley,CENTER 2 - OSGOOD,Attorney General,,DESTINY WELLS,DEM,25,17,2,44
Ripley,CENTER 2 - OSGOOD,Attorney General,,Under Votes,,3,0,1,4
Ripley,CENTER 2 - OSGOOD,Attorney General,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,U.S. House,9,ERIN HOUCHIN,REP,114,54,10,178
Ripley,CENTER 2 - OSGOOD,U.S. House,9,TIMOTHY (TIM) PECK,DEM,23,18,2,43
Ripley,CENTER 2 - OSGOOD,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,6,3,0,9
Ripley,CENTER 2 - OSGOOD,U.S. House,9,Under Votes,,4,0,3,7
Ripley,CENTER 2 - OSGOOD,U.S. House,9,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,State Senate,42,JEAN LEISING,REP,128,63,13,204
Ripley,CENTER 2 - OSGOOD,State Senate,42,Under Votes,,19,12,2,33
Ripley,CENTER 2 - OSGOOD,State Senate,42,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,State House,67,ALEX ZIMMERMAN,REP,128,64,11,203
Ripley,CENTER 2 - OSGOOD,State House,67,Under Votes,,19,11,4,34
Ripley,CENTER 2 - OSGOOD,State House,67,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,State House,67,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,128,64,11,203
Ripley,CENTER 2 - OSGOOD,CIRCUIT COURT CLERK,,Under Votes,,19,11,4,34
Ripley,CENTER 2 - OSGOOD,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COUNTY RECORDER,,MONICA L HANSEN,REP,130,65,12,207
Ripley,CENTER 2 - OSGOOD,COUNTY RECORDER,,Under Votes,,17,10,3,30
Ripley,CENTER 2 - OSGOOD,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COUNTY TREASURER,,LISA VESTAL,REP,129,65,12,206
Ripley,CENTER 2 - OSGOOD,COUNTY TREASURER,,Under Votes,,18,10,3,31
Ripley,CENTER 2 - OSGOOD,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COUNTY CORONER,,JASON BAILEY,REP,128,64,11,203
Ripley,CENTER 2 - OSGOOD,COUNTY CORONER,,Under Votes,,19,11,4,34
Ripley,CENTER 2 - OSGOOD,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,123,65,12,200
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,24,10,3,37
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,126,64,11,201
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,21,11,4,36
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,96,34,9,139
Ripley,CENTER 2 - OSGOOD,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,81,31,5,117
Ripley,CENTER 2 - OSGOOD,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,62,27,3,92
Ripley,CENTER 2 - OSGOOD,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,28,15,4,47
Ripley,CENTER 2 - OSGOOD,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,174,118,24,316
Ripley,CENTER 2 - OSGOOD,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,TOWN CLERK-TREASURER OSGOOD,,TAMARA (TAMMY) WILHOIT,REP,131,68,13,212
Ripley,CENTER 2 - OSGOOD,TOWN CLERK-TREASURER OSGOOD,,Under Votes,,16,7,2,25
Ripley,CENTER 2 - OSGOOD,TOWN CLERK-TREASURER OSGOOD,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,TOWN CLERK-TREASURER OSGOOD,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,TOWN COUNCIL MEMBER OSGOOD AT LARGE,,CHRISTOPHER L KUHN Sr,REP,129,64,12,205
Ripley,CENTER 2 - OSGOOD,TOWN COUNCIL MEMBER OSGOOD AT LARGE,,Under Votes,,18,11,3,32
Ripley,CENTER 2 - OSGOOD,TOWN COUNCIL MEMBER OSGOOD AT LARGE,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,TOWN COUNCIL MEMBER OSGOOD AT LARGE,,Invalid Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,JAY GAYHEART,NON,55,17,1,73
Ripley,CENTER 2 - OSGOOD,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,NANCY REDELMAN,NON,25,13,4,42
Ripley,CENTER 2 - OSGOOD,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,JIM WESTERMAN,NON,24,11,1,36
Ripley,CENTER 2 - OSGOOD,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,CORY WHALBRING,NON,25,11,3,39
Ripley,CENTER 2 - OSGOOD,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Under Votes,,18,23,6,47
Ripley,CENTER 2 - OSGOOD,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,88,33,3,124
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,35,23,2,60
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,24,19,10,53
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,85,36,3,124
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,33,17,2,52
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,29,22,10,61
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,81,36,4,121
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,37,16,2,55
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,29,23,9,61
Ripley,CENTER 2 - OSGOOD,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,80,35,5,120
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,36,17,1,54
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,31,23,9,63
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,81,34,5,120
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,37,17,1,55
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,29,24,9,62
Ripley,CENTER 2 - OSGOOD,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,CENTER 3,Registered Voters,,,,,,,288
Ripley,CENTER 3,Ballots Cast,,,,,,,211
Ripley,CENTER 3,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,73,33,3,109
Ripley,CENTER 3,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,15,4,2,21
Ripley,CENTER 3,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,0,0,0
Ripley,CENTER 3,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,0,0,0,0
Ripley,CENTER 3,STRAIGHT PARTY,,Under Votes,,65,14,2,81
Ripley,CENTER 3,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,CENTER 3,PUBLIC QUESTION #1,,YES,,65,21,1,87
Ripley,CENTER 3,PUBLIC QUESTION #1,,NO,,64,21,2,87
Ripley,CENTER 3,PUBLIC QUESTION #1,,Under Votes,,24,9,4,37
Ripley,CENTER 3,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,CENTER 3,President,,Donald J. Trump,REP,122,45,3,170
Ripley,CENTER 3,President,,Kamala D. Harris,DEM,26,6,4,36
Ripley,CENTER 3,President,,Chase Oliver,LIB,1,0,0,1
Ripley,CENTER 3,President,,Robert F. Kennedy Jr.,WTP,1,0,0,1
Ripley,CENTER 3,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,CENTER 3,President,,CAROL ASHER (W),,0,0,0,0
Ripley,CENTER 3,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,CENTER 3,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,CENTER 3,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,CENTER 3,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,CENTER 3,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,CENTER 3,President,,PAIJ BORING (W),,0,0,0,0
Ripley,CENTER 3,President,,PETER SONSKI (W),,0,0,0,0
Ripley,CENTER 3,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,CENTER 3,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,CENTER 3,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,CENTER 3,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,CENTER 3,President,,Under Votes,,3,0,0,3
Ripley,CENTER 3,President,,Over Votes,,0,0,0,0
Ripley,CENTER 3,President,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,U.S. Senate,,JIM BANKS,REP,116,44,3,163
Ripley,CENTER 3,U.S. Senate,,VALERIE McCRAY,DEM,29,7,4,40
Ripley,CENTER 3,U.S. Senate,,ANDREW HORNING,LIB,3,0,0,3
Ripley,CENTER 3,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,CENTER 3,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,CENTER 3,U.S. Senate,,Under Votes,,5,0,0,5
Ripley,CENTER 3,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,CENTER 3,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,Governor,,MIKE BRAUN,REP,107,43,3,153
Ripley,CENTER 3,Governor,,JENNIFER G. McCORMICK,DEM,31,7,3,41
Ripley,CENTER 3,Governor,,DONALD RAINWATER,LIB,10,1,1,12
Ripley,CENTER 3,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,CENTER 3,Governor,,Under Votes,,5,0,0,5
Ripley,CENTER 3,Governor,,Over Votes,,0,0,0,0
Ripley,CENTER 3,Governor,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,Attorney General,,TODD ROKITA,REP,116,44,4,164
Ripley,CENTER 3,Attorney General,,DESTINY WELLS,DEM,29,7,3,39
Ripley,CENTER 3,Attorney General,,Under Votes,,8,0,0,8
Ripley,CENTER 3,Attorney General,,Over Votes,,0,0,0,0
Ripley,CENTER 3,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,U.S. House,9,ERIN HOUCHIN,REP,118,45,3,166
Ripley,CENTER 3,U.S. House,9,TIMOTHY (TIM) PECK,DEM,25,6,3,34
Ripley,CENTER 3,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,4,0,0,4
Ripley,CENTER 3,U.S. House,9,Under Votes,,6,0,1,7
Ripley,CENTER 3,U.S. House,9,Over Votes,,0,0,0,0
Ripley,CENTER 3,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,State Senate,42,JEAN LEISING,REP,136,47,4,187
Ripley,CENTER 3,State Senate,42,Under Votes,,17,4,3,24
Ripley,CENTER 3,State Senate,42,Over Votes,,0,0,0,0
Ripley,CENTER 3,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,State House,67,ALEX ZIMMERMAN,REP,135,46,4,185
Ripley,CENTER 3,State House,67,Under Votes,,18,5,3,26
Ripley,CENTER 3,State House,67,Over Votes,,0,0,0,0
Ripley,CENTER 3,State House,67,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,132,46,4,182
Ripley,CENTER 3,CIRCUIT COURT CLERK,,Under Votes,,21,5,3,29
Ripley,CENTER 3,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,CENTER 3,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,COUNTY RECORDER,,MONICA L HANSEN,REP,136,46,4,186
Ripley,CENTER 3,COUNTY RECORDER,,Under Votes,,17,5,3,25
Ripley,CENTER 3,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,CENTER 3,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,COUNTY TREASURER,,LISA VESTAL,REP,135,46,4,185
Ripley,CENTER 3,COUNTY TREASURER,,Under Votes,,18,5,3,26
Ripley,CENTER 3,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,CENTER 3,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,COUNTY CORONER,,JASON BAILEY,REP,133,46,4,183
Ripley,CENTER 3,COUNTY CORONER,,Under Votes,,20,5,3,28
Ripley,CENTER 3,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,CENTER 3,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,130,44,4,178
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,23,7,3,33
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,132,45,4,181
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,21,6,3,30
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,CENTER 3,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,CENTER 3,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,100,36,0,136
Ripley,CENTER 3,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,71,32,0,103
Ripley,CENTER 3,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,72,28,0,100
Ripley,CENTER 3,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,32,8,3,43
Ripley,CENTER 3,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,184,49,18,251
Ripley,CENTER 3,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,CENTER 3,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,JAY GAYHEART,NON,58,7,0,65
Ripley,CENTER 3,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,NANCY REDELMAN,NON,22,15,3,40
Ripley,CENTER 3,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,JIM WESTERMAN,NON,31,12,0,43
Ripley,CENTER 3,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,CORY WHALBRING,NON,25,9,0,34
Ripley,CENTER 3,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Under Votes,,17,8,4,29
Ripley,CENTER 3,"SCHOOL BOARD MEMBER JAC CEN DEL COMMUNITY SCHOOL BOARD, AT LARGE",,Over Votes,,0,0,0,0
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,78,24,0,102
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,39,13,2,54
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,36,14,5,55
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,78,22,0,100
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,37,14,2,53
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,38,15,5,58
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,79,22,0,101
Ripley,CENTER 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,34,12,3,49
