county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Floyd,New Albany - 23,Court of Appeals Dist 4-Pyle III,,,No,149,69,60,20,0
Floyd,New Albany - 24,Registered Voters,,,,813,,,,
Floyd,New Albany - 24,Ballots Cast,,,,322,179,135,8,0
Floyd,New Albany - 24,Public Question-Const Amendment,,,Yes,150,77,71,2,0
Floyd,New Albany - 24,Public Question-Const Amendment,,,No,172,102,64,6,0
Floyd,New Albany - 24,Straight Ticket,,REP,Republican,121,69,51,1,0
Floyd,New Albany - 24,Straight Ticket,,DEM,Democratic,120,69,46,5,0
Floyd,New Albany - 24,Straight Ticket,,LBT,Libertarian,0,0,0,0,0
Floyd,New Albany - 24,Straight Ticket,,WTP,We The People,1,0,1,0,0
Floyd,New Albany - 24,President,,REP,Donald J TRUMP / JD VANCE,169,93,75,1,0
Floyd,New Albany - 24,President,,DEM,Kamala D HARRIS / Tim WALZ,175,96,70,9,0
Floyd,New Albany - 24,President,,LBT,Chase OLIVER / Mike ter MAAT,1,1,0,0,0
Floyd,New Albany - 24,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,2,1,1,0,0
Floyd,New Albany - 24,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 24,U.S. Senate,,REP,Jim BANKS,157,84,72,1,0
Floyd,New Albany - 24,U.S. Senate,,DEM,Valerie McCRAY,173,100,64,9,0
Floyd,New Albany - 24,U.S. Senate,,LBT,Andrew HORNING,12,5,7,0,0
Floyd,New Albany - 24,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 24,Governor,,REP,Mike BRAUN / Micah BECKWITH,163,88,74,1,0
Floyd,New Albany - 24,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,177,100,68,9,0
Floyd,New Albany - 24,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,5,1,4,0,0
Floyd,New Albany - 24,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 24,Attorney General,,REP,Todd ROKITA,172,94,77,1,0
Floyd,New Albany - 24,Attorney General,,DEM,Destiny WELLS,172,96,67,9,0
Floyd,New Albany - 24,U.S. House,9,REP,Erin HOUCHIN,170,92,76,2,0
Floyd,New Albany - 24,U.S. House,9,DEM,Timothy (Tim) PECK,168,95,65,8,0
Floyd,New Albany - 24,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,7,3,4,0,0
Floyd,New Albany - 24,State House,72,REP,Edward D (Ed) CLERE,173,95,75,3,0
Floyd,New Albany - 24,State House,72,DEM,Jason APPLEGATE,173,95,71,7,0
Floyd,New Albany - 24,County Recorder,,REP,Lois NAVILLE ENDRIS,221,121,96,4,0
Floyd,New Albany - 24,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 24,County Treasurer,,REP,Steve BURKS,177,98,78,1,0
Floyd,New Albany - 24,County Treasurer,,DEM,Vickie TENCER,164,90,65,9,0
Floyd,New Albany - 24,County Coroner,,REP,Matthew TOMLIN,157,87,69,1,0
Floyd,New Albany - 24,County Coroner,,DEM,Amy M CULWELL,183,102,72,9,0
Floyd,New Albany - 24,County Surveyor,,REP,John G BRINKWORTH III,222,122,96,4,0
Floyd,New Albany - 24,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 24,County Commissioner,2,REP,Frank A LOOP,172,94,77,1,0
Floyd,New Albany - 24,County Commissioner,2,DEM,Veronica M COMBS,165,94,62,9,0
Floyd,New Albany - 24,County Commissioner,3,REP,Jason SHARP,164,90,73,1,0
Floyd,New Albany - 24,County Commissioner,3,DEM,Tim HARBISON,172,96,67,9,0
Floyd,New Albany - 24,County Council Member,At Large,REP,D M BAGSHAW,134,77,56,1,0
Floyd,New Albany - 24,County Council Member,At Large,REP,Matt MILLIES,135,74,60,1,0
Floyd,New Albany - 24,County Council Member,At Large,REP,Sam SARKISIAN,130,79,50,1,0
Floyd,New Albany - 24,County Council Member,At Large,DEM,Daniel T HARRIS,137,75,55,7,0
Floyd,New Albany - 24,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,149,85,57,7,0
Floyd,New Albany - 24,County Council Member,At Large,DEM,Brad STRIEGEL,150,94,51,5,0
Floyd,New Albany - 24,County Council Member,At Large,LBT,Morgan BEATTY,41,21,19,1,0
Floyd,New Albany - 24,Floyd County School Board,At Large,,Ann CURRUTHER,150,88,58,4,0
Floyd,New Albany - 24,Floyd County School Board,At Large,,Jennie HIGBIE,67,35,30,2,0
Floyd,New Albany - 24,Floyd County School Board,At Large,,Matt MAYFIELD,66,34,31,1,0
Floyd,New Albany - 24,Floyd County School Board,3,,Elizabeth A GALLIGAN,241,134,101,6,0
Floyd,New Albany - 24,Floyd County School Board,4,,Rebecca Jo GARDENOUR,209,115,88,6,0
Floyd,New Albany - 24,IN Supreme Court-Rush,,,Yes,220,118,97,5,0
Floyd,New Albany - 24,IN Supreme Court-Rush,,,No,78,46,31,1,0
Floyd,New Albany - 24,IN Supreme Court-Massa,,,Yes,203,112,88,3,0
Floyd,New Albany - 24,IN Supreme Court-Massa,,,No,93,51,39,3,0
Floyd,New Albany - 24,IN Supreme Court-Molter,,,Yes,206,114,89,3,0
Floyd,New Albany - 24,IN Supreme Court-Molter,,,No,82,46,33,3,0
Floyd,New Albany - 24,Court of Appeals Dist 1-Foley,,,Yes,201,113,85,3,0
Floyd,New Albany - 24,Court of Appeals Dist 1-Foley,,,No,92,50,39,3,0
Floyd,New Albany - 24,Court of Appeals Dist 4-Pyle III,,,Yes,203,108,91,4,0
Floyd,New Albany - 24,Court of Appeals Dist 4-Pyle III,,,No,88,53,33,2,0
Floyd,New Albany - 25,Registered Voters,,,,762,,,,
Floyd,New Albany - 25,Ballots Cast,,,,307,146,147,14,0
Floyd,New Albany - 25,Public Question-Const Amendment,,,Yes,152,71,74,7,0
Floyd,New Albany - 25,Public Question-Const Amendment,,,No,155,75,73,7,0
Floyd,New Albany - 25,Straight Ticket,,REP,Republican,128,66,56,6,0
Floyd,New Albany - 25,Straight Ticket,,DEM,Democratic,114,51,57,6,0
Floyd,New Albany - 25,Straight Ticket,,LBT,Libertarian,0,0,0,0,0
Floyd,New Albany - 25,Straight Ticket,,WTP,We The People,2,0,2,0,0
Floyd,New Albany - 25,President,,REP,Donald J TRUMP / JD VANCE,167,82,76,9,0
Floyd,New Albany - 25,President,,DEM,Kamala D HARRIS / Tim WALZ,170,77,81,12,0
Floyd,New Albany - 25,President,,LBT,Chase OLIVER / Mike ter MAAT,3,2,1,0,0
Floyd,New Albany - 25,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,3,1,2,0,0
Floyd,New Albany - 25,President,,,Write-In,2,0,2,0,0
Floyd,New Albany - 25,U.S. Senate,,REP,Jim BANKS,161,78,74,9,0
Floyd,New Albany - 25,U.S. Senate,,DEM,Valerie McCRAY,170,78,83,9,0
Floyd,New Albany - 25,U.S. Senate,,LBT,Andrew HORNING,7,5,2,0,0
Floyd,New Albany - 25,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 25,Governor,,REP,Mike BRAUN / Micah BECKWITH,159,81,70,8,0
Floyd,New Albany - 25,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,176,79,86,11,0
Floyd,New Albany - 25,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,4,3,1,0,0
Floyd,New Albany - 25,Governor,,,Write-In,1,0,1,0,0
Floyd,New Albany - 25,Attorney General,,REP,Todd ROKITA,165,81,76,8,0
Floyd,New Albany - 25,Attorney General,,DEM,Destiny WELLS,170,80,81,9,0
Floyd,New Albany - 25,U.S. House,9,REP,Erin HOUCHIN,179,91,80,8,0
Floyd,New Albany - 25,U.S. House,9,DEM,Timothy (Tim) PECK,155,69,74,12,0
Floyd,New Albany - 25,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,4,2,2,0,0
Floyd,New Albany - 25,State House,72,REP,Edward D (Ed) CLERE,169,83,77,9,0
Floyd,New Albany - 25,State House,72,DEM,Jason APPLEGATE,170,80,80,10,0
Floyd,New Albany - 25,County Recorder,,REP,Lois NAVILLE ENDRIS,214,105,96,13,0
Floyd,New Albany - 25,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 25,County Treasurer,,REP,Steve BURKS,168,81,78,9,0
Floyd,New Albany - 25,County Treasurer,,DEM,Vickie TENCER,168,82,77,9,0
Floyd,New Albany - 25,County Coroner,,REP,Matthew TOMLIN,158,76,75,7,0
Floyd,New Albany - 25,County Coroner,,DEM,Amy M CULWELL,182,87,83,12,0
Floyd,New Albany - 25,County Surveyor,,REP,John G BRINKWORTH III,223,109,101,13,0
Floyd,New Albany - 25,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 25,County Commissioner,2,REP,Frank A LOOP,173,87,77,9,0
Floyd,New Albany - 25,County Commissioner,2,DEM,Veronica M COMBS,164,75,79,10,0
Floyd,New Albany - 25,County Commissioner,3,REP,Jason SHARP,163,80,73,10,0
Floyd,New Albany - 25,County Commissioner,3,DEM,Tim HARBISON,176,83,84,9,0
Floyd,New Albany - 25,County Council Member,At Large,REP,D M BAGSHAW,136,70,63,3,0
Floyd,New Albany - 25,County Council Member,At Large,REP,Matt MILLIES,114,61,52,1,0
Floyd,New Albany - 25,County Council Member,At Large,REP,Sam SARKISIAN,116,61,53,2,0
Floyd,New Albany - 25,County Council Member,At Large,DEM,Daniel T HARRIS,136,62,65,9,0
Floyd,New Albany - 25,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,147,72,65,10,0
Floyd,New Albany - 25,County Council Member,At Large,DEM,Brad STRIEGEL,158,73,75,10,0
Floyd,New Albany - 25,County Council Member,At Large,LBT,Morgan BEATTY,36,15,19,2,0
Floyd,New Albany - 25,Floyd County School Board,At Large,,Ann CURRUTHER,144,78,59,7,0
Floyd,New Albany - 25,Floyd County School Board,At Large,,Jennie HIGBIE,70,29,35,6,0
Floyd,New Albany - 25,Floyd County School Board,At Large,,Matt MAYFIELD,51,23,27,1,0
Floyd,New Albany - 25,Floyd County School Board,3,,Elizabeth A GALLIGAN,206,98,96,12,0
Floyd,New Albany - 25,Floyd County School Board,4,,Rebecca Jo GARDENOUR,180,85,84,11,0
Floyd,New Albany - 25,IN Supreme Court-Rush,,,Yes,193,95,87,11,0
Floyd,New Albany - 25,IN Supreme Court-Rush,,,No,94,40,51,3,0
Floyd,New Albany - 25,IN Supreme Court-Massa,,,Yes,177,89,79,9,0
Floyd,New Albany - 25,IN Supreme Court-Massa,,,No,98,43,51,4,0
Floyd,New Albany - 25,IN Supreme Court-Molter,,,Yes,179,87,83,9,0
Floyd,New Albany - 25,IN Supreme Court-Molter,,,No,97,44,49,4,0
Floyd,New Albany - 25,Court of Appeals Dist 1-Foley,,,Yes,182,85,88,9,0
Floyd,New Albany - 25,Court of Appeals Dist 1-Foley,,,No,98,52,43,3,0
Floyd,New Albany - 25,Court of Appeals Dist 4-Pyle III,,,Yes,178,88,80,10,0
Floyd,New Albany - 25,Court of Appeals Dist 4-Pyle III,,,No,107,49,55,3,0
Floyd,New Albany - 26,Registered Voters,,,,1080,,,,
Floyd,New Albany - 26,Ballots Cast,,,,609,355,236,18,0
Floyd,New Albany - 26,Public Question-Const Amendment,,,Yes,298,174,118,6,0
Floyd,New Albany - 26,Public Question-Const Amendment,,,No,311,181,118,12,0
Floyd,New Albany - 26,Straight Ticket,,REP,Republican,244,139,101,4,0
Floyd,New Albany - 26,Straight Ticket,,DEM,Democratic,172,102,63,7,0
Floyd,New Albany - 26,Straight Ticket,,LBT,Libertarian,1,1,0,0,0
Floyd,New Albany - 26,Straight Ticket,,WTP,We The People,3,1,2,0,0
Floyd,New Albany - 26,President,,REP,Donald J TRUMP / JD VANCE,348,192,144,12,0
Floyd,New Albany - 26,President,,DEM,Kamala D HARRIS / Tim WALZ,300,181,104,15,0
Floyd,New Albany - 26,President,,LBT,Chase OLIVER / Mike ter MAAT,5,5,0,0,0
Floyd,New Albany - 26,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,8,5,3,0,0
Floyd,New Albany - 26,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 26,U.S. Senate,,REP,Jim BANKS,343,194,136,13,0
Floyd,New Albany - 26,U.S. Senate,,DEM,Valerie McCRAY,297,176,107,14,0
Floyd,New Albany - 26,U.S. Senate,,LBT,Andrew HORNING,16,10,6,0,0
Floyd,New Albany - 26,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 26,Governor,,REP,Mike BRAUN / Micah BECKWITH,327,189,125,13,0
Floyd,New Albany - 26,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,319,184,121,14,0
Floyd,New Albany - 26,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,14,8,6,0,0
Floyd,New Albany - 26,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 26,Attorney General,,REP,Todd ROKITA,358,201,143,14,0
Floyd,New Albany - 26,Attorney General,,DEM,Destiny WELLS,297,177,107,13,0
Floyd,New Albany - 26,U.S. House,9,REP,Erin HOUCHIN,354,199,141,14,0
Floyd,New Albany - 26,U.S. House,9,DEM,Timothy (Tim) PECK,290,171,106,13,0
Floyd,New Albany - 26,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,12,9,3,0,0
Floyd,New Albany - 26,State House,72,REP,Edward D (Ed) CLERE,355,198,142,15,0
Floyd,New Albany - 26,State House,72,DEM,Jason APPLEGATE,300,180,108,12,0
Floyd,New Albany - 26,County Recorder,,REP,Lois NAVILLE ENDRIS,447,249,180,18,0
Floyd,New Albany - 26,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 26,County Treasurer,,REP,Steve BURKS,373,209,149,15,0
Floyd,New Albany - 26,County Treasurer,,DEM,Vickie TENCER,272,167,93,12,0
Floyd,New Albany - 26,County Coroner,,REP,Matthew TOMLIN,326,179,138,9,0
Floyd,New Albany - 26,County Coroner,,DEM,Amy M CULWELL,329,200,111,18,0
Floyd,New Albany - 26,County Surveyor,,REP,John G BRINKWORTH III,449,250,181,18,0
Floyd,New Albany - 26,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 26,County Commissioner,2,REP,Frank A LOOP,364,208,145,11,0
Floyd,New Albany - 26,County Commissioner,2,DEM,Veronica M COMBS,286,169,101,16,0
Floyd,New Albany - 26,County Commissioner,3,REP,Jason SHARP,353,200,143,10,0
Floyd,New Albany - 26,County Commissioner,3,DEM,Tim HARBISON,299,178,104,17,0
Floyd,New Albany - 26,County Council Member,At Large,REP,D M BAGSHAW,289,170,108,11,0
Floyd,New Albany - 26,County Council Member,At Large,REP,Matt MILLIES,255,147,98,10,0
Floyd,New Albany - 26,County Council Member,At Large,REP,Sam SARKISIAN,263,155,97,11,0
Floyd,New Albany - 26,County Council Member,At Large,DEM,Daniel T HARRIS,234,139,83,12,0
Floyd,New Albany - 26,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,266,161,96,9,0
Floyd,New Albany - 26,County Council Member,At Large,DEM,Brad STRIEGEL,283,175,99,9,0
Floyd,New Albany - 26,County Council Member,At Large,LBT,Morgan BEATTY,68,33,33,2,0
Floyd,New Albany - 26,Floyd County School Board,At Large,,Ann CURRUTHER,273,173,96,4,0
Floyd,New Albany - 26,Floyd County School Board,At Large,,Jennie HIGBIE,168,87,72,9,0
Floyd,New Albany - 26,Floyd County School Board,At Large,,Matt MAYFIELD,109,51,48,10,0
Floyd,New Albany - 26,Floyd County School Board,3,,Elizabeth A GALLIGAN,444,242,182,20,0
Floyd,New Albany - 26,Floyd County School Board,4,,Rebecca Jo GARDENOUR,383,206,157,20,0
Floyd,New Albany - 26,IN Supreme Court-Rush,,,Yes,377,219,140,18,0
Floyd,New Albany - 26,IN Supreme Court-Rush,,,No,174,96,73,5,0
Floyd,New Albany - 26,IN Supreme Court-Massa,,,Yes,368,212,138,18,0
Floyd,New Albany - 26,IN Supreme Court-Massa,,,No,170,98,67,5,0
Floyd,New Albany - 26,IN Supreme Court-Molter,,,Yes,374,209,147,18,0
Floyd,New Albany - 26,IN Supreme Court-Molter,,,No,160,92,63,5,0
Floyd,New Albany - 26,Court of Appeals Dist 1-Foley,,,Yes,387,216,155,16,0
Floyd,New Albany - 26,Court of Appeals Dist 1-Foley,,,No,146,86,54,6,0
Floyd,New Albany - 26,Court of Appeals Dist 4-Pyle III,,,Yes,367,211,138,18,0
Floyd,New Albany - 26,Court of Appeals Dist 4-Pyle III,,,No,163,89,69,5,0
Floyd,New Albany - 27,Registered Voters,,,,914,,,,
Floyd,New Albany - 27,Ballots Cast,,,,481,271,187,23,0
Floyd,New Albany - 27,Public Question-Const Amendment,,,Yes,239,125,99,15,0
Floyd,New Albany - 27,Public Question-Const Amendment,,,No,242,146,88,8,0
Floyd,New Albany - 27,Straight Ticket,,REP,Republican,161,81,69,11,0
Floyd,New Albany - 27,Straight Ticket,,DEM,Democratic,163,94,60,9,0
Floyd,New Albany - 27,Straight Ticket,,LBT,Libertarian,1,1,0,0,0
Floyd,New Albany - 27,Straight Ticket,,WTP,We The People,2,2,0,0,0
Floyd,New Albany - 27,President,,REP,Donald J TRUMP / JD VANCE,265,138,108,19,0
Floyd,New Albany - 27,President,,DEM,Kamala D HARRIS / Tim WALZ,264,151,95,18,0
Floyd,New Albany - 27,President,,LBT,Chase OLIVER / Mike ter MAAT,7,4,3,0,0
Floyd,New Albany - 27,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,6,4,2,0,0
Floyd,New Albany - 27,President,,,Write-In,0,0,0,0,0
Floyd,New Albany - 27,U.S. Senate,,REP,Jim BANKS,246,131,99,16,0
Floyd,New Albany - 27,U.S. Senate,,DEM,Valerie McCRAY,260,149,95,16,0
Floyd,New Albany - 27,U.S. Senate,,LBT,Andrew HORNING,20,12,5,3,0
Floyd,New Albany - 27,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,New Albany - 27,Governor,,REP,Mike BRAUN / Micah BECKWITH,245,132,98,15,0
Floyd,New Albany - 27,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,276,158,98,20,0
Floyd,New Albany - 27,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,14,8,6,0,0
Floyd,New Albany - 27,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 27,Attorney General,,REP,Todd ROKITA,250,130,101,19,0
Floyd,New Albany - 27,Attorney General,,DEM,Destiny WELLS,277,164,98,15,0
Floyd,New Albany - 27,U.S. House,9,REP,Erin HOUCHIN,260,138,103,19,0
Floyd,New Albany - 27,U.S. House,9,DEM,Timothy (Tim) PECK,253,149,90,14,0
Floyd,New Albany - 27,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,14,6,6,2,0
Floyd,New Albany - 27,State House,72,REP,Edward D (Ed) CLERE,274,148,108,18,0
Floyd,New Albany - 27,State House,72,DEM,Jason APPLEGATE,258,145,95,18,0
Floyd,New Albany - 27,County Recorder,,REP,Lois NAVILLE ENDRIS,376,200,151,25,0
Floyd,New Albany - 27,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 27,County Treasurer,,REP,Steve BURKS,268,138,111,19,0
Floyd,New Albany - 27,County Treasurer,,DEM,Vickie TENCER,250,149,86,15,0
Floyd,New Albany - 27,County Coroner,,REP,Matthew TOMLIN,230,118,98,14,0
Floyd,New Albany - 27,County Coroner,,DEM,Amy M CULWELL,294,173,101,20,0
Floyd,New Albany - 27,County Surveyor,,REP,John G BRINKWORTH III,351,189,139,23,0
Floyd,New Albany - 27,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 27,County Commissioner,2,REP,Frank A LOOP,262,141,104,17,0
Floyd,New Albany - 27,County Commissioner,2,DEM,Veronica M COMBS,257,149,92,16,0
Floyd,New Albany - 27,County Commissioner,3,REP,Jason SHARP,250,135,99,16,0
Floyd,New Albany - 27,County Commissioner,3,DEM,Tim HARBISON,267,156,94,17,0
Floyd,New Albany - 27,County Council Member,At Large,REP,D M BAGSHAW,217,125,84,8,0
Floyd,New Albany - 27,County Council Member,At Large,REP,Matt MILLIES,189,105,75,9,0
Floyd,New Albany - 27,County Council Member,At Large,REP,Sam SARKISIAN,202,116,73,13,0
Floyd,New Albany - 27,County Council Member,At Large,DEM,Daniel T HARRIS,191,115,65,11,0
Floyd,New Albany - 27,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,210,130,68,12,0
Floyd,New Albany - 27,County Council Member,At Large,DEM,Brad STRIEGEL,237,147,76,14,0
Floyd,New Albany - 27,County Council Member,At Large,LBT,Morgan BEATTY,56,22,30,4,0
Floyd,New Albany - 27,Floyd County School Board,At Large,,Ann CURRUTHER,209,123,79,7,0
Floyd,New Albany - 27,Floyd County School Board,At Large,,Jennie HIGBIE,112,63,39,10,0
Floyd,New Albany - 27,Floyd County School Board,At Large,,Matt MAYFIELD,95,50,37,8,0
Floyd,New Albany - 27,Floyd County School Board,3,,Elizabeth A GALLIGAN,351,199,135,17,0
Floyd,New Albany - 27,Floyd County School Board,4,,Rebecca Jo GARDENOUR,301,169,114,18,0
Floyd,New Albany - 27,IN Supreme Court-Rush,,,Yes,310,169,124,17,0
Floyd,New Albany - 27,IN Supreme Court-Rush,,,No,121,69,42,10,0
Floyd,New Albany - 27,IN Supreme Court-Massa,,,Yes,298,157,123,18,0
Floyd,New Albany - 27,IN Supreme Court-Massa,,,No,125,74,42,9,0
Floyd,New Albany - 27,IN Supreme Court-Molter,,,Yes,286,149,122,15,0
Floyd,New Albany - 27,IN Supreme Court-Molter,,,No,134,85,39,10,0
Floyd,New Albany - 27,Court of Appeals Dist 1-Foley,,,Yes,284,147,119,18,0
Floyd,New Albany - 27,Court of Appeals Dist 1-Foley,,,No,130,79,43,8,0
Floyd,New Albany - 27,Court of Appeals Dist 4-Pyle III,,,Yes,291,156,118,17,0
Floyd,New Albany - 27,Court of Appeals Dist 4-Pyle III,,,No,129,76,45,8,0
Floyd,New Albany - 28,Registered Voters,,,,1075,,,,
Floyd,New Albany - 28,Ballots Cast,,,,678,456,185,37,0
Floyd,New Albany - 28,Public Question-Const Amendment,,,Yes,322,214,91,17,0
Floyd,New Albany - 28,Public Question-Const Amendment,,,No,356,242,94,20,0
Floyd,New Albany - 28,Straight Ticket,,REP,Republican,264,182,76,6,0
Floyd,New Albany - 28,Straight Ticket,,DEM,Democratic,181,125,46,10,0
Floyd,New Albany - 28,Straight Ticket,,LBT,Libertarian,2,0,2,0,0
Floyd,New Albany - 28,Straight Ticket,,WTP,We The People,3,0,2,1,0
Floyd,New Albany - 28,President,,REP,Donald J TRUMP / JD VANCE,395,266,110,19,0
Floyd,New Albany - 28,President,,DEM,Kamala D HARRIS / Tim WALZ,329,223,80,26,0
Floyd,New Albany - 28,President,,LBT,Chase OLIVER / Mike ter MAAT,8,3,3,2,0
Floyd,New Albany - 28,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,9,6,3,0,0
Floyd,New Albany - 28,President,,,Write-In,3,0,3,0,0
Floyd,New Albany - 28,U.S. Senate,,REP,Jim BANKS,394,264,109,21,0
Floyd,New Albany - 28,U.S. Senate,,DEM,Valerie McCRAY,322,216,81,25,0
Floyd,New Albany - 28,U.S. Senate,,LBT,Andrew HORNING,20,12,8,0,0
Floyd,New Albany - 28,U.S. Senate,,,Write-In,1,0,1,0,0
Floyd,New Albany - 28,Governor,,REP,Mike BRAUN / Micah BECKWITH,388,256,108,24,0
Floyd,New Albany - 28,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,334,227,84,23,0
Floyd,New Albany - 28,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,19,10,9,0,0
Floyd,New Albany - 28,Governor,,,Write-In,0,0,0,0,0
Floyd,New Albany - 28,Attorney General,,REP,Todd ROKITA,408,271,113,24,0
Floyd,New Albany - 28,Attorney General,,DEM,Destiny WELLS,331,224,86,21,0
Floyd,New Albany - 28,U.S. House,9,REP,Erin HOUCHIN,404,276,106,22,0
Floyd,New Albany - 28,U.S. House,9,DEM,Timothy (Tim) PECK,318,211,84,23,0
Floyd,New Albany - 28,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,19,9,10,0,0
Floyd,New Albany - 28,State House,72,REP,Edward D (Ed) CLERE,413,281,108,24,0
Floyd,New Albany - 28,State House,72,DEM,Jason APPLEGATE,324,214,90,20,0
Floyd,New Albany - 28,County Recorder,,REP,Lois NAVILLE ENDRIS,533,354,146,33,0
Floyd,New Albany - 28,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 28,County Treasurer,,REP,Steve BURKS,426,286,119,21,0
Floyd,New Albany - 28,County Treasurer,,DEM,Vickie TENCER,311,210,77,24,0
Floyd,New Albany - 28,County Coroner,,REP,Matthew TOMLIN,374,246,113,15,0
Floyd,New Albany - 28,County Coroner,,DEM,Amy M CULWELL,359,247,84,28,0
Floyd,New Albany - 28,County Surveyor,,REP,John G BRINKWORTH III,527,351,143,33,0
Floyd,New Albany - 28,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,New Albany - 28,County Commissioner,2,REP,Frank A LOOP,422,277,124,21,0
Floyd,New Albany - 28,County Commissioner,2,DEM,Veronica M COMBS,316,217,74,25,0
