county,office,district,candidate,party,votes
Ohio,President,Statewide,Barack Obama,Democratic,994
Ohio,President,Statewide,Gary Johnson,None,63
Ohio,President,Statewide,Mitt Romney,None,1759
Ohio,President,Statewide,"Virgil H Goode, Jr.",None,0
Ohio,President,Statewide,Dennis Knill,None,0
Ohio,President,Statewide,Stephen Durham,None,0
Ohio,President,Statewide,Christina Lopez,None,0
Ohio,President,Statewide,Jill Stein,None,3
Ohio,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Ohio,President,Statewide,Paul Chehade,None,0
Ohio,President,Statewide,Richard Duncan,None,0
Ohio,President,Statewide,Tom Hoefling,None,0
Ohio,President,Statewide,Terry Dale Jones,None,0
Ohio,President,Statewide,Nelson Keyton,None,0
Ohio,President,Statewide,Jill Reed,None,0
Ohio,President,Statewide,"Michael A Simoneux, Jr.",None,0
Ohio,President,Statewide,Randall A Terry,None,0
Ohio,President,Statewide,"John A Dummett, Jr.",None,0
Ohio,President,Statewide,Stewart Alexander,None,0
Ohio,United States Senator,Statewide,Joseph Donnelly,Democratic,1116
Ohio,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,108
Ohio,United States Senator,Statewide,Richard E Mourdock,None,1536
Ohio,United States Senator,Statewide,Amy J Willis,None,1
Ohio,United States Senator,Statewide,James L Johnson Junior,None,0
Ohio,Governor,Statewide,John R Gregg,Democratic,1086
Ohio,Governor,Statewide,Rupert Boneham,None,109
Ohio,Governor,Statewide,Michael R Pence,None,1556
Ohio,Governor,Statewide,Donnie Harold Harris,None,1
Ohio,Attorney General,Statewide,Kay Fleming,Democratic,1150
Ohio,Attorney General,Statewide,Greg Zoeller,None,1534
Ohio,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,1405
Ohio,Superintendent of Public Instruction,Statewide,Tony Bennett,None,1279
Ohio,United States Representative,6,Bradley T Bookout,Democratic,957
Ohio,United States Representative,6,Rex Bell,None,95
Ohio,United States Representative,6,Allen Lucas Messer,None,1665
Ohio,State Representative,67,Thomas P Cheek,Democratic,1433
Ohio,State Representative,67,Randall L Frye,None,1321
Orange,President,Statewide,Barack Obama,Democratic,2939
Orange,President,Statewide,Gary Johnson,None,199
Orange,President,Statewide,Mitt Romney,None,4617
Orange,President,Statewide,"Virgil H Goode, Jr.",None,0
Orange,President,Statewide,Dennis Knill,None,0
Orange,President,Statewide,Stephen Durham,None,0
Orange,President,Statewide,Christina Lopez,None,0
Orange,President,Statewide,Jill Stein,None,21
Orange,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Orange,President,Statewide,Paul Chehade,None,0
Orange,President,Statewide,Richard Duncan,None,0
Orange,President,Statewide,Tom Hoefling,None,0
Orange,President,Statewide,Terry Dale Jones,None,0
Orange,President,Statewide,Nelson Keyton,None,0
Orange,President,Statewide,Jill Reed,None,0
Orange,President,Statewide,"Michael A Simoneux, Jr.",None,0
Orange,President,Statewide,Randall A Terry,None,0
Orange,President,Statewide,"John A Dummett, Jr.",None,0
Orange,President,Statewide,Stewart Alexander,None,0
Orange,United States Senator,Statewide,Joseph Donnelly,Democratic,3242
Orange,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,385
Orange,United States Senator,Statewide,Richard E Mourdock,None,3959
Orange,United States Senator,Statewide,Amy J Willis,None,0
Orange,United States Senator,Statewide,James L Johnson Junior,None,1
Orange,Governor,Statewide,John R Gregg,Democratic,3273
Orange,Governor,Statewide,Rupert Boneham,None,251
Orange,Governor,Statewide,Michael R Pence,None,4114
Orange,Governor,Statewide,Donnie Harold Harris,None,0
Orange,Attorney General,Statewide,Kay Fleming,Democratic,2772
Orange,Attorney General,Statewide,Greg Zoeller,None,4558
Orange,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,3983
Orange,Superintendent of Public Instruction,Statewide,Tony Bennett,None,3535
Orange,United States Representative,9,Shelli Yoder,Democratic,3658
Orange,United States Representative,9,Todd Young,None,4068
Orange,State Representative,73,Sandra Blanton,Democratic,2946
Orange,State Representative,73,Steve Davisson,None,1661
Orange,State Representative,74,Michael Mike Schriefer,None,1258
Orange,State Representative,74,Lloyd Arnold,None,1789
Owen,President,Statewide,Barack Obama,Democratic,2823
Owen,President,Statewide,Gary Johnson,None,222
Owen,President,Statewide,Mitt Romney,None,5062
Owen,President,Statewide,"Virgil H Goode, Jr.",None,2
Owen,President,Statewide,Dennis Knill,None,0
Owen,President,Statewide,Stephen Durham,None,0
Owen,President,Statewide,Christina Lopez,None,0
Owen,President,Statewide,Jill Stein,None,4
Owen,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Owen,President,Statewide,Paul Chehade,None,0
Owen,President,Statewide,Richard Duncan,None,0
Owen,President,Statewide,Tom Hoefling,None,0
Owen,President,Statewide,Terry Dale Jones,None,0
Owen,President,Statewide,Nelson Keyton,None,0
Owen,President,Statewide,Jill Reed,None,0
Owen,President,Statewide,"Michael A Simoneux, Jr.",None,0
Owen,President,Statewide,Randall A Terry,None,0
Owen,President,Statewide,"John A Dummett, Jr.",None,0
Owen,President,Statewide,Stewart Alexander,None,0
Owen,United States Senator,Statewide,Joseph Donnelly,Democratic,3270
Owen,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,678
Owen,United States Senator,Statewide,Richard E Mourdock,None,4033
Owen,United States Senator,Statewide,Amy J Willis,None,0
Owen,United States Senator,Statewide,James L Johnson Junior,None,0
Owen,Governor,Statewide,John R Gregg,Democratic,3456
Owen,Governor,Statewide,Rupert Boneham,None,476
Owen,Governor,Statewide,Michael R Pence,None,4164
Owen,Governor,Statewide,Donnie Harold Harris,None,1
Owen,Attorney General,Statewide,Kay Fleming,Democratic,2725
Owen,Attorney General,Statewide,Greg Zoeller,None,5051
Owen,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,3354
Owen,Superintendent of Public Instruction,Statewide,Tony Bennett,None,4516
Owen,United States Representative,8,Dave Crooks,Democratic,2819
Owen,United States Representative,8,Bart Gadau,None,339
Owen,United States Representative,8,Larry D Bucshon,None,4691
Owen,State Senator,37,Jim S Cahill,Democratic,576
Owen,State Senator,37,Rodric D Bray,None,978
Owen,State Representative,44,Richard Thompson,Democratic,469
Owen,State Representative,44,James R Baird,None,840
Owen,State Representative,46,James R Mann Ii,None,2468
Owen,State Representative,46,Bob Heaton,None,4163
Owen,Judge of the Circuit Court,"Owen (78Th Circt), No. 1",Lori Thatcher Quillen,Democratic,4344
Owen,Judge of the Circuit Court,"Owen (78Th Circt), No. 1",Scott Francis Bieniek,None,3697
Parke,President,Statewide,Barack Obama,Democratic,2110
Parke,President,Statewide,Gary Johnson,None,170
Parke,President,Statewide,Mitt Romney,None,4234
Parke,President,Statewide,"Virgil H Goode, Jr.",None,0
Parke,President,Statewide,Dennis Knill,None,0
Parke,President,Statewide,Stephen Durham,None,0
Parke,President,Statewide,Christina Lopez,None,0
Parke,President,Statewide,Jill Stein,None,1
Parke,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Parke,President,Statewide,Paul Chehade,None,0
Parke,President,Statewide,Richard Duncan,None,0
Parke,President,Statewide,Tom Hoefling,None,0
Parke,President,Statewide,Terry Dale Jones,None,0
Parke,President,Statewide,Nelson Keyton,None,0
Parke,President,Statewide,Jill Reed,None,0
Parke,President,Statewide,"Michael A Simoneux, Jr.",None,0
Parke,President,Statewide,Randall A Terry,None,0
Parke,President,Statewide,"John A Dummett, Jr.",None,0
Parke,President,Statewide,Stewart Alexander,None,0
Parke,United States Senator,Statewide,Joseph Donnelly,Democratic,2672
Parke,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,555
Parke,United States Senator,Statewide,Richard E Mourdock,None,3168
Parke,United States Senator,Statewide,Amy J Willis,None,0
Parke,United States Senator,Statewide,James L Johnson Junior,None,0
Parke,Governor,Statewide,John R Gregg,Democratic,2821
Parke,Governor,Statewide,Rupert Boneham,None,317
Parke,Governor,Statewide,Michael R Pence,None,3372
Parke,Governor,Statewide,Donnie Harold Harris,None,0
Parke,Attorney General,Statewide,Kay Fleming,Democratic,2202
Parke,Attorney General,Statewide,Greg Zoeller,None,4102
Parke,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,3402
Parke,Superintendent of Public Instruction,Statewide,Tony Bennett,None,2970
Parke,United States Representative,8,Dave Crooks,Democratic,2327
Parke,United States Representative,8,Bart Gadau,None,305
Parke,United States Representative,8,Larry D Bucshon,None,3772
Parke,State Representative,42,Mark C Spelbring,Democratic,2672
Parke,State Representative,42,Alan P Morrison,None,2613
Parke,State Representative,44,Richard Thompson,None,422
Parke,State Representative,44,James R Baird,None,739
Perry,President,Statewide,Barack Obama,Democratic,4316
Perry,President,Statewide,Gary Johnson,None,149
Perry,President,Statewide,Mitt Romney,None,3403
Perry,President,Statewide,"Virgil H Goode, Jr.",None,1
Perry,President,Statewide,Dennis Knill,None,0
Perry,President,Statewide,Stephen Durham,None,0
Perry,President,Statewide,Christina Lopez,None,0
Perry,President,Statewide,Jill Stein,None,2
Perry,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Perry,President,Statewide,Paul Chehade,None,0
Perry,President,Statewide,Richard Duncan,None,0
Perry,President,Statewide,Tom Hoefling,None,0
Perry,President,Statewide,Terry Dale Jones,None,0
Perry,President,Statewide,Nelson Keyton,None,0
Perry,President,Statewide,Jill Reed,None,0
Perry,President,Statewide,"Michael A Simoneux, Jr.",None,0
Perry,President,Statewide,Randall A Terry,None,4
Perry,President,Statewide,"John A Dummett, Jr.",None,0
Perry,President,Statewide,Stewart Alexander,None,0
Perry,United States Senator,Statewide,Joseph Donnelly,Democratic,4722
Perry,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,342
Perry,United States Senator,Statewide,Richard E Mourdock,None,2660
Perry,United States Senator,Statewide,Amy J Willis,None,0
Perry,United States Senator,Statewide,James L Johnson Junior,None,0
Perry,Governor,Statewide,John R Gregg,Democratic,4524
Perry,Governor,Statewide,Rupert Boneham,None,168
Perry,Governor,Statewide,Michael R Pence,None,3132
Perry,Governor,Statewide,Donnie Harold Harris,None,0
Perry,Attorney General,Statewide,Kay Fleming,Democratic,4114
Perry,Attorney General,Statewide,Greg Zoeller,None,3374
Perry,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,4589
Perry,Superintendent of Public Instruction,Statewide,Tony Bennett,None,2975
Perry,United States Representative,8,Dave Crooks,Democratic,4284
Perry,United States Representative,8,Bart Gadau,None,241
Perry,United States Representative,8,Larry D Bucshon,None,3149
Perry,State Representative,74,Michael Mike Schriefer,Democratic,3697
Perry,State Representative,74,Lloyd Arnold,None,4113
Perry,Judge of the Circuit Court,Perry (70Th Circuit),Mary Lucille Goffinet,Democratic,6053
Pike,President,Statewide,Barack Obama,Democratic,2125
Pike,President,Statewide,Gary Johnson,None,172
Pike,President,Statewide,Mitt Romney,None,3627
Pike,President,Statewide,"Virgil H Goode, Jr.",None,0
Pike,President,Statewide,Dennis Knill,None,0
Pike,President,Statewide,Stephen Durham,None,0
Pike,President,Statewide,Christina Lopez,None,0
Pike,President,Statewide,Jill Stein,None,2
Pike,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Pike,President,Statewide,Paul Chehade,None,0
Pike,President,Statewide,Richard Duncan,None,0
Pike,President,Statewide,Tom Hoefling,None,0
Pike,President,Statewide,Terry Dale Jones,None,0
Pike,President,Statewide,Nelson Keyton,None,0
Pike,President,Statewide,Jill Reed,None,0
Pike,President,Statewide,"Michael A Simoneux, Jr.",None,0
Pike,President,Statewide,Randall A Terry,None,0
Pike,President,Statewide,"John A Dummett, Jr.",None,0
Pike,President,Statewide,Stewart Alexander,None,0
Pike,United States Senator,Statewide,Joseph Donnelly,Democratic,2676
Pike,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,346
Pike,United States Senator,Statewide,Richard E Mourdock,None,2781
Pike,United States Senator,Statewide,Amy J Willis,None,0
Pike,United States Senator,Statewide,James L Johnson Junior,None,0
Pike,Governor,Statewide,John R Gregg,Democratic,3066
Pike,Governor,Statewide,Rupert Boneham,None,163
Pike,Governor,Statewide,Michael R Pence,None,2661
Pike,Governor,Statewide,Donnie Harold Harris,None,0
Pike,Attorney General,Statewide,Kay Fleming,Democratic,2351
Pike,Attorney General,Statewide,Greg Zoeller,None,3222
Pike,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,3276
Pike,Superintendent of Public Instruction,Statewide,Tony Bennett,None,2445
Pike,United States Representative,8,Dave Crooks,Democratic,2799
Pike,United States Representative,8,Bart Gadau,None,199
Pike,United States Representative,8,Larry D Bucshon,None,2851
Pike,State Representative,63,Mark B Messmer,Republican,1952
Pike,State Representative,64,Mark Allen Norton,None,236
Pike,State Representative,64,Thomas W Washburne,None,280
Pike,State Representative,75,Kevin R Derr,None,1221
Pike,State Representative,75,Ron Bacon,None,1362
Pike,Judge of the Circuit Court,Pike (83Rd Circuit),Jeffrey L Biesterveld,Democratic,4359
Porter,President,Statewide,Barack Obama,Democratic,37252
Porter,President,Statewide,Gary Johnson,None,1348
Porter,President,Statewide,Mitt Romney,None,34406
Porter,President,Statewide,"Virgil H Goode, Jr.",None,6
Porter,President,Statewide,Dennis Knill,None,0
Porter,President,Statewide,Stephen Durham,None,0
Porter,President,Statewide,Christina Lopez,None,0
Porter,President,Statewide,Jill Stein,None,26
Porter,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Porter,President,Statewide,Paul Chehade,None,0
Porter,President,Statewide,Richard Duncan,None,0
Porter,President,Statewide,Tom Hoefling,None,0
Porter,President,Statewide,Terry Dale Jones,None,0
Porter,President,Statewide,Nelson Keyton,None,0
Porter,President,Statewide,Jill Reed,None,0
Porter,President,Statewide,"Michael A Simoneux, Jr.",None,0
Porter,President,Statewide,Randall A Terry,None,0
Porter,President,Statewide,"John A Dummett, Jr.",None,0
Porter,President,Statewide,Stewart Alexander,None,1
Porter,United States Senator,Statewide,Joseph Donnelly,Democratic,42062
Porter,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,2522
Porter,United States Senator,Statewide,Richard E Mourdock,None,27481
Porter,United States Senator,Statewide,Amy J Willis,None,0
Porter,United States Senator,Statewide,James L Johnson Junior,None,0
Porter,Governor,Statewide,John R Gregg,Democratic,40154
Porter,Governor,Statewide,Rupert Boneham,None,2209
Porter,Governor,Statewide,Michael R Pence,None,29503
Porter,Governor,Statewide,Donnie Harold Harris,None,0
Porter,Attorney General,Statewide,Kay Fleming,Democratic,35579
Porter,Attorney General,Statewide,Greg Zoeller,None,34185
Porter,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,41240
