candidate,office,district,party,county,precinct,election_day,absentee,provisional,votes
Mike Braun,U.S. Senate,,R,Delaware,Precinct 98,174,37,0,211
Joe Donnelly,U.S. Senate,,D,Delaware,Precinct 98,151,63,0,214
Lucy M Brenton,U.S. Senate,,L,Delaware,Precinct 98,15,1,0,16
Write in,U.S. Senate,,,Delaware,Precinct 98,0,0,0,0
Connie Lawson,Secretary of State,,R,Delaware,Precinct 98,211,45,0,256
Jim Harper,Secretary of State,,D,Delaware,Precinct 98,110,51,0,161
Mark W. Rutherford,Secretary of State,,L,Delaware,Precinct 98,6,5,0,14
Write in,Secretary of State,,,Delaware,Precinct 98,4,0,0,4
Tera Klutz,Auditor of State,,R,Delaware,Precinct 98,208,47,0,255
Joselyn Whitticker,Auditor of State,,D,Delaware,Precinct 98,102,46,0,148
John Schick,Auditor of State,,L,Delaware,Precinct 98,11,4,0,15
Kelly Mitchell,Treasurer of State,,R,Delaware,Precinct 98,218,46,0,264
John C. Aguilera,Treasurer of State,,D,Delaware,Precinct 98,104,52,0,156
Greg Pence,U.S. House,6,R,Delaware,Precinct 98,177,33,0,210
Jeannine Lee Lake,U.S. House,6,D,Delaware,Precinct 98,147,64,0,211
Tom Ferkinhoff,U.S. House,6,L,Delaware,Precinct 98,13,3,0,16
Write in,Write In,6,,Delaware,Precinct 98,0,0,0,0
Mike Gaskill,State Senate,26,R,Delaware,Precinct 98,195,38,0,233
Dave Cravens,State Senate,26,D,Delaware,Precinct 98,119,56,0,175
Greg Noland,State Senate,26,L,Delaware,Precinct 98,17,3,0,20
Ben W. Fisher,State Representative,35,R ,Delaware,Precinct 98,166,33,0,199
Melanie M Wright,State Representative,35,D,Delaware,Precinct 98,161,64,0,225
